,stock_id,stock_name,industry_category,list_type,list_date,raw
139,5905,南仁湖,貿易百貨,tpex,2023-06-29,"{'industry_category': '貿易百貨', 'stock_id': '5905', 'stock_name': '南仁湖', 'type': 'tpex', 'date': '2023-06-29'}"
140,2748,雲品,觀光事業,twse,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '2748', 'stock_name': '雲品', 'type': 'twse', 'date': '2023-06-29'}"
141,6728,上洋,貿易百貨,tpex,2023-06-29,"{'industry_category': '貿易百貨', 'stock_id': '6728', 'stock_name': '上洋', 'type': 'tpex', 'date': '2023-06-29'}"
142,5904,寶雅,貿易百貨,tpex,2023-06-29,"{'industry_category': '貿易百貨', 'stock_id': '5904', 'stock_name': '寶雅', 'type': 'tpex', 'date': '2023-06-29'}"
143,5903,全家,貿易百貨,tpex,2023-06-29,"{'industry_category': '貿易百貨', 'stock_id': '5903', 'stock_name': '全家', 'type': 'tpex', 'date': '2023-06-29'}"
144,8472,夠麻吉,電子商務業,tpex,2023-06-29,"{'industry_category': '電子商務業', 'stock_id': '8472', 'stock_name': '夠麻吉', 'type': 'tpex', 'date': '2023-06-29'}"
145,5701,劍湖山,觀光事業,tpex,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '5701', 'stock_name': '劍湖山', 'type': 'tpex', 'date': '2023-06-29'}"
146,5902,德記,貿易百貨,tpex,2023-06-29,"{'industry_category': '貿易百貨', 'stock_id': '5902', 'stock_name': '德記', 'type': 'tpex', 'date': '2023-06-29'}"
147,5703,亞都,觀光事業,tpex,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '5703', 'stock_name': '亞都', 'type': 'tpex', 'date': '2023-06-29'}"
148,8477,創業家,電子商務業,tpex,2023-06-29,"{'industry_category': '電子商務業', 'stock_id': '8477', 'stock_name': '創業家', 'type': 'tpex', 'date': '2023-06-29'}"
149,5704,老爺知,觀光事業,tpex,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '5704', 'stock_name': '老爺知', 'type': 'tpex', 'date': '2023-06-29'}"
150,2752,豆府,觀光事業,tpex,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '2752', 'stock_name': '豆府', 'type': 'tpex', 'date': '2023-06-29'}"
151,5706,鳳凰,觀光事業,twse,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '5706', 'stock_name': '鳳凰', 'type': 'twse', 'date': '2023-06-29'}"
152,2753,八方雲集,觀光事業,twse,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '2753', 'stock_name': '八方雲集', 'type': 'twse', 'date': '2023-06-29'}"
153,6741,91APP*-KY,電子商務業,tpex,2023-06-29,"{'industry_category': '電子商務業', 'stock_id': '6741', 'stock_name': '91APP*-KY', 'type': 'tpex', 'date': '2023-06-29'}"
154,2712,遠雄來,觀光事業,twse,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '2712', 'stock_name': '遠雄來', 'type': 'twse', 'date': '2023-06-29'}"
155,2718,晶悅,觀光事業,tpex,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '2718', 'stock_name': '晶悅', 'type': 'tpex', 'date': '2023-06-29'}"
156,2740,天蔥,觀光事業,tpex,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '2740', 'stock_name': '天蔥', 'type': 'tpex', 'date': '2023-06-29'}"
157,2947,振宇五金,貿易百貨,tpex,2023-06-29,"{'industry_category': '貿易百貨', 'stock_id': '2947', 'stock_name': '振宇五金', 'type': 'tpex', 'date': '2023-06-29'}"
158,2724,富驛-KY,觀光事業,tpex,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '2724', 'stock_name': '富驛-KY', 'type': 'tpex', 'date': '2023-06-29'}"
159,5278,尚凡,電子商務業,tpex,2023-06-29,"{'industry_category': '電子商務業', 'stock_id': '5278', 'stock_name': '尚凡', 'type': 'tpex', 'date': '2023-06-29'}"
160,2726,雅茗-KY,觀光事業,tpex,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '2726', 'stock_name': '雅茗-KY', 'type': 'tpex', 'date': '2023-06-29'}"
161,2701,萬企,觀光事業,twse,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '2701', 'stock_name': '萬企', 'type': 'twse', 'date': '2023-06-29'}"
162,2727,王品,觀光事業,twse,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '2727', 'stock_name': '王品', 'type': 'twse', 'date': '2023-06-29'}"
163,5287,數字,電子商務業,tpex,2023-06-29,"{'industry_category': '電子商務業', 'stock_id': '5287', 'stock_name': '數字', 'type': 'tpex', 'date': '2023-06-29'}"
164,6763,綠界科技,電子商務業,tpex,2023-06-29,"{'industry_category': '電子商務業', 'stock_id': '6763', 'stock_name': '綠界科技', 'type': 'tpex', 'date': '2023-06-29'}"
165,2729,瓦城,觀光事業,tpex,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '2729', 'stock_name': '瓦城', 'type': 'tpex', 'date': '2023-06-29'}"
166,2731,雄獅,觀光事業,twse,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '2731', 'stock_name': '雄獅', 'type': 'twse', 'date': '2023-06-29'}"
167,2702,華園,觀光事業,twse,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '2702', 'stock_name': '華園', 'type': 'twse', 'date': '2023-06-29'}"
168,5301,寶得利,觀光事業,tpex,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '5301', 'stock_name': '寶得利', 'type': 'tpex', 'date': '2023-06-29'}"
169,2723,美食-KY,觀光事業,twse,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '2723', 'stock_name': '美食-KY', 'type': 'twse', 'date': '2023-06-29'}"
170,8077,洛碁,觀光事業,tpex,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '8077', 'stock_name': '洛碁', 'type': 'tpex', 'date': '2023-06-29'}"
171,8433,弘帆,貿易百貨,tpex,2023-06-29,"{'industry_category': '貿易百貨', 'stock_id': '8433', 'stock_name': '弘帆', 'type': 'tpex', 'date': '2023-06-29'}"
172,5321,美而快,電子商務業,tpex,2023-06-29,"{'industry_category': '電子商務業', 'stock_id': '5321', 'stock_name': '美而快', 'type': 'tpex', 'date': '2023-06-29'}"
173,8044,網家,電子商務業,tpex,2023-06-29,"{'industry_category': '電子商務業', 'stock_id': '8044', 'stock_name': '網家', 'type': 'tpex', 'date': '2023-06-29'}"
174,5364,力麗店,觀光事業,tpex,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '5364', 'stock_name': '力麗店', 'type': 'tpex', 'date': '2023-06-29'}"
175,2732,六角,觀光事業,tpex,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '2732', 'stock_name': '六角', 'type': 'tpex', 'date': '2023-06-29'}"
176,2734,易飛網,觀光事業,tpex,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '2734', 'stock_name': '易飛網', 'type': 'tpex', 'date': '2023-06-29'}"
177,2736,富野,觀光事業,tpex,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '2736', 'stock_name': '富野', 'type': 'tpex', 'date': '2023-06-29'}"
178,2705,六福,觀光事業,twse,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '2705', 'stock_name': '六福', 'type': 'twse', 'date': '2023-06-29'}"
179,1259,安心,觀光事業,tpex,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '1259', 'stock_name': '安心', 'type': 'tpex', 'date': '2023-06-29'}"
180,2739,寒舍,觀光事業,twse,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '2739', 'stock_name': '寒舍', 'type': 'twse', 'date': '2023-06-29'}"
181,1268,漢來美食,觀光事業,tpex,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '1268', 'stock_name': '漢來美食', 'type': 'tpex', 'date': '2023-06-29'}"
182,2719,燦星旅,觀光事業,tpex,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '2719', 'stock_name': '燦星旅', 'type': 'tpex', 'date': '2023-06-29'}"
183,2706,第一店,觀光事業,twse,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '2706', 'stock_name': '第一店', 'type': 'twse', 'date': '2023-06-29'}"
184,8066,來思達,貿易百貨,tpex,2023-06-29,"{'industry_category': '貿易百貨', 'stock_id': '8066', 'stock_name': '來思達', 'type': 'tpex', 'date': '2023-06-29'}"
185,9960,邁達康,貿易百貨,tpex,2023-06-29,"{'industry_category': '貿易百貨', 'stock_id': '9960', 'stock_name': '邁達康', 'type': 'tpex', 'date': '2023-06-29'}"
186,2756,聯發國際,觀光事業,tpex,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '2756', 'stock_name': '聯發國際', 'type': 'tpex', 'date': '2023-06-29'}"
187,4804,大略-KY,觀光事業,tpex,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '4804', 'stock_name': '大略-KY', 'type': 'tpex', 'date': '2023-06-29'}"
188,6195,詩肯,貿易百貨,tpex,2023-06-29,"{'industry_category': '貿易百貨', 'stock_id': '6195', 'stock_name': '詩肯', 'type': 'tpex', 'date': '2023-06-29'}"
189,8941,關中,貿易百貨,tpex,2023-06-29,"{'industry_category': '貿易百貨', 'stock_id': '8941', 'stock_name': '關中', 'type': 'tpex', 'date': '2023-06-29'}"
190,3171,新洲,貿易百貨,tpex,2023-06-29,"{'industry_category': '貿易百貨', 'stock_id': '3171', 'stock_name': '新洲', 'type': 'tpex', 'date': '2023-06-29'}"
191,9943,好樂迪,觀光事業,twse,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '9943', 'stock_name': '好樂迪', 'type': 'twse', 'date': '2023-06-29'}"
192,3252,海灣,觀光事業,tpex,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '3252', 'stock_name': '海灣', 'type': 'tpex', 'date': '2023-06-29'}"
193,2916,滿心,貿易百貨,tpex,2023-06-29,"{'industry_category': '貿易百貨', 'stock_id': '2916', 'stock_name': '滿心', 'type': 'tpex', 'date': '2023-06-29'}"
194,2924,宏太-KY,貿易百貨,tpex,2023-06-29,"{'industry_category': '貿易百貨', 'stock_id': '2924', 'stock_name': '宏太-KY', 'type': 'tpex', 'date': '2023-06-29'}"
195,2754,亞洲藏壽司,觀光事業,tpex,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '2754', 'stock_name': '亞洲藏壽司', 'type': 'tpex', 'date': '2023-06-29'}"
196,8940,新天地,觀光事業,twse,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '8940', 'stock_name': '新天地', 'type': 'twse', 'date': '2023-06-29'}"
197,2937,集雅社,貿易百貨,tpex,2023-06-29,"{'industry_category': '貿易百貨', 'stock_id': '2937', 'stock_name': '集雅社', 'type': 'tpex', 'date': '2023-06-29'}"
198,2755,揚秦,觀光事業,tpex,2023-06-29,"{'industry_category': '觀光事業', 'stock_id': '2755', 'stock_name': '揚秦', 'type': 'tpex', 'date': '2023-06-29'}"
199,8438,昶昕,其他,twse,2023-06-30,"{'industry_category': '其他', 'stock_id': '8438', 'stock_name': '昶昕', 'type': 'twse', 'date': '2023-06-30'}"
200,1472,三洋實業,紡織纖維,twse,2023-06-30,"{'industry_category': '紡織纖維', 'stock_id': '1472', 'stock_name': '三洋實業', 'type': 'twse', 'date': '2023-06-30'}"
201,4536,拓凱,其他,twse,2023-06-30,"{'industry_category': '其他', 'stock_id': '4536', 'stock_name': '拓凱', 'type': 'twse', 'date': '2023-06-30'}"
202,9802,鈺齊-KY,其他,twse,2023-06-30,"{'industry_category': '其他', 'stock_id': '9802', 'stock_name': '鈺齊-KY', 'type': 'twse', 'date': '2023-06-30'}"
203,5306,桂盟,其他,twse,2023-06-30,"{'industry_category': '其他', 'stock_id': '5306', 'stock_name': '桂盟', 'type': 'twse', 'date': '2023-06-30'}"
204,6806,森崴能源,其他,twse,2023-06-30,"{'industry_category': '其他', 'stock_id': '6806', 'stock_name': '森崴能源', 'type': 'twse', 'date': '2023-06-30'}"
205,3054,立萬利,電子工業,twse,2023-06-30,"{'industry_category': '電子工業', 'stock_id': '3054', 'stock_name': '立萬利', 'type': 'twse', 'date': '2023-06-30'}"
206,8462,柏文,觀光餐旅,twse,2023-06-30,"{'industry_category': '觀光餐旅', 'stock_id': '8462', 'stock_name': '柏文', 'type': 'twse', 'date': '2023-06-30'}"
207,6165,浪凡,其他,twse,2023-06-30,"{'industry_category': '其他', 'stock_id': '6165', 'stock_name': '浪凡', 'type': 'twse', 'date': '2023-06-30'}"
208,9904,寶成,其他,twse,2023-06-30,"{'industry_category': '其他', 'stock_id': '9904', 'stock_name': '寶成', 'type': 'twse', 'date': '2023-06-30'}"
209,3708,上緯投控,化學工業,twse,2023-06-30,"{'industry_category': '化學工業', 'stock_id': '3708', 'stock_name': '上緯投控', 'type': 'twse', 'date': '2023-06-30'}"
210,8464,億豐,其他,twse,2023-06-30,"{'industry_category': '其他', 'stock_id': '8464', 'stock_name': '億豐', 'type': 'twse', 'date': '2023-06-30'}"
211,8467,波力-KY,其他,twse,2023-06-30,"{'industry_category': '其他', 'stock_id': '8467', 'stock_name': '波力-KY', 'type': 'twse', 'date': '2023-06-30'}"
212,9955,佳龍,其他,twse,2023-06-30,"{'industry_category': '其他', 'stock_id': '9955', 'stock_name': '佳龍', 'type': 'twse', 'date': '2023-06-30'}"
213,6670,復盛應用,其他,twse,2023-06-30,"{'industry_category': '其他', 'stock_id': '6670', 'stock_name': '復盛應用', 'type': 'twse', 'date': '2023-06-30'}"
214,6671,三能-KY,其他,twse,2023-06-30,"{'industry_category': '其他', 'stock_id': '6671', 'stock_name': '三能-KY', 'type': 'twse', 'date': '2023-06-30'}"
215,8454,富邦媒,貿易百貨,twse,2023-06-30,"{'industry_category': '貿易百貨', 'stock_id': '8454', 'stock_name': '富邦媒', 'type': 'twse', 'date': '2023-06-30'}"
216,3708,上緯投控,化學生技醫療,twse,2023-06-30,"{'industry_category': '化學生技醫療', 'stock_id': '3708', 'stock_name': '上緯投控', 'type': 'twse', 'date': '2023-06-30'}"
217,8422,可寧衛,其他,twse,2023-06-30,"{'industry_category': '其他', 'stock_id': '8422', 'stock_name': '可寧衛', 'type': 'twse', 'date': '2023-06-30'}"
218,6807,峰源-KY,其他,twse,2023-06-30,"{'industry_category': '其他', 'stock_id': '6807', 'stock_name': '峰源-KY', 'type': 'twse', 'date': '2023-06-30'}"
219,6768,志強-KY,其他,twse,2023-06-30,"{'industry_category': '其他', 'stock_id': '6768', 'stock_name': '志強-KY', 'type': 'twse', 'date': '2023-06-30'}"
220,6689,伊雲谷,電子工業,twse,2023-06-30,"{'industry_category': '電子工業', 'stock_id': '6689', 'stock_name': '伊雲谷', 'type': 'twse', 'date': '2023-06-30'}"
221,9935,慶豐富,其他,twse,2023-06-30,"{'industry_category': '其他', 'stock_id': '9935', 'stock_name': '慶豐富', 'type': 'twse', 'date': '2023-06-30'}"
222,2062,橋椿,其他,twse,2023-06-30,"{'industry_category': '其他', 'stock_id': '2062', 'stock_name': '橋椿', 'type': 'twse', 'date': '2023-06-30'}"
223,6754,匯僑設計,其他,twse,2023-06-30,"{'industry_category': '其他', 'stock_id': '6754', 'stock_name': '匯僑設計', 'type': 'twse', 'date': '2023-06-30'}"
224,9934,成霖,其他,twse,2023-06-30,"{'industry_category': '其他', 'stock_id': '9934', 'stock_name': '成霖', 'type': 'twse', 'date': '2023-06-30'}"
225,6689,伊雲谷,其他電子業,twse,2023-06-30,"{'industry_category': '其他電子業', 'stock_id': '6689', 'stock_name': '伊雲谷', 'type': 'twse', 'date': '2023-06-30'}"
226,3130,一零四,資訊服務業,twse,2023-06-30,"{'industry_category': '資訊服務業', 'stock_id': '3130', 'stock_name': '一零四', 'type': 'twse', 'date': '2023-06-30'}"
227,3130,一零四,電子工業,twse,2023-06-30,"{'industry_category': '電子工業', 'stock_id': '3130', 'stock_name': '一零四', 'type': 'twse', 'date': '2023-06-30'}"
228,1432,大魯閣,貿易百貨,twse,2023-06-30,"{'industry_category': '貿易百貨', 'stock_id': '1432', 'stock_name': '大魯閣', 'type': 'twse', 'date': '2023-06-30'}"
229,2424,隴華,電腦及週邊設備業,twse,2023-06-30,"{'industry_category': '電腦及週邊設備業', 'stock_id': '2424', 'stock_name': '隴華', 'type': 'twse', 'date': '2023-06-30'}"
230,2442,新美齊,電子工業,twse,2023-06-30,"{'industry_category': '電子工業', 'stock_id': '2442', 'stock_name': '新美齊', 'type': 'twse', 'date': '2023-06-30'}"
231,1736,喬山,化學生技醫療,twse,2023-06-30,"{'industry_category': '化學生技醫療', 'stock_id': '1736', 'stock_name': '喬山', 'type': 'twse', 'date': '2023-06-30'}"
232,1439,雋揚,紡織纖維,twse,2023-06-30,"{'industry_category': '紡織纖維', 'stock_id': '1439', 'stock_name': '雋揚', 'type': 'twse', 'date': '2023-06-30'}"
233,2442,新美齊,電腦及週邊設備業,twse,2023-06-30,"{'industry_category': '電腦及週邊設備業', 'stock_id': '2442', 'stock_name': '新美齊', 'type': 'twse', 'date': '2023-06-30'}"
234,8341,日友,其他,twse,2023-06-30,"{'industry_category': '其他', 'stock_id': '8341', 'stock_name': '日友', 'type': 'twse', 'date': '2023-06-30'}"
235,1736,喬山,生技醫療業,twse,2023-06-30,"{'industry_category': '生技醫療業', 'stock_id': '1736', 'stock_name': '喬山', 'type': 'twse', 'date': '2023-06-30'}"
236,9930,中聯資源,其他,twse,2023-06-30,"{'industry_category': '其他', 'stock_id': '9930', 'stock_name': '中聯資源', 'type': 'twse', 'date': '2023-06-30'}"
237,9910,豐泰,其他,twse,2023-06-30,"{'industry_category': '其他', 'stock_id': '9910', 'stock_name': '豐泰', 'type': 'twse', 'date': '2023-06-30'}"
238,3054,立萬利,半導體業,twse,2023-06-30,"{'industry_category': '半導體業', 'stock_id': '3054', 'stock_name': '立萬利', 'type': 'twse', 'date': '2023-06-30'}"
239,8473,山林水,其他,twse,2023-06-30,"{'industry_category': '其他', 'stock_id': '8473', 'stock_name': '山林水', 'type': 'twse', 'date': '2023-06-30'}"
240,6641,基士德-KY,其他,twse,2023-06-30,"{'industry_category': '其他', 'stock_id': '6641', 'stock_name': '基士德-KY', 'type': 'twse', 'date': '2023-06-30'}"
241,9914,美利達,其他,twse,2023-06-30,"{'industry_category': '其他', 'stock_id': '9914', 'stock_name': '美利達', 'type': 'twse', 'date': '2023-06-30'}"
242,9921,巨大,其他,twse,2023-06-30,"{'industry_category': '其他', 'stock_id': '9921', 'stock_name': '巨大', 'type': 'twse', 'date': '2023-06-30'}"
243,6581,鋼聯,其他,twse,2023-06-30,"{'industry_category': '其他', 'stock_id': '6581', 'stock_name': '鋼聯', 'type': 'twse', 'date': '2023-06-30'}"
244,9924,福興,其他,twse,2023-06-30,"{'industry_category': '其他', 'stock_id': '9924', 'stock_name': '福興', 'type': 'twse', 'date': '2023-06-30'}"
245,1598,岱宇,生技醫療業,twse,2023-06-30,"{'industry_category': '生技醫療業', 'stock_id': '1598', 'stock_name': '岱宇', 'type': 'twse', 'date': '2023-06-30'}"
